"title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"Gartenflimmern Open Air Kino","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1716050&page=4","Fünf laue Sommerabende das einzigartige Flair auf der Landesgartenschau Würzburg 2018 mit Filmen von Blockbuster bis Programmkino genießen!  Präsentiert vom Team des beliebten FESTUNGSFLIMMERN Open Air Kinos.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-24,2018-08-24,0.833333333333333,0.958333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Zirkusfest","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1718318&page=4","Auf dem Gelände dreht sich heute alles rund um das Thema Zirkus. Neben drei Shows in unserem Flying Circus wird es auf auch dem ganzen Gelände spannend. Im gesamten  Park  werden Clowns, Seilakrobaten, Jongleure, Zauberer und viele weitere Artisten zum Staunen und Mitmachen einladen.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-09-15,2018-09-15,0.5,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Grünes Licht für Gartenfragen!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1718467&page=4","Im Gärtnerischen Infotower der Landesgartenschau Würzburg 2018 informieren und beraten die Experten mit dem grünen Daumen rund ums Thema Grün zu Hause und im eigenen Garten.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Floristik im Wandel","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1721554&page=4","Die Urspru¨nge unserer heutigen Floristik sind bei den Kunst- und Lustgärtnereien zu suchen. Schon im 19. Jahrhundert trennte man zwischen Produktionsgärtnereien und eher ku¨nstlerisch geprägten Betrieben. Letztere waren zum Beispiel fu¨r die Dekoration großer gesellschaftlicher Ereignisse zuständig. Später spalteten sich die Blumenbinder schließlich von den Zier- und Handelsgärtnern ab und nennen sich seit 1967 Floristen. Heute sind die Aufgaben dieses Berufs sehr vielfältig: Klassische Formbinderei hat dabei einen ebenso hohen Stellenwert wie die zeitgemäße Formensprache, die sich an Architektur, Design und Kunst orientiert.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"KV Schweinfurt Mit dem Gemeinschaftsprojekt »Quer durchs Beet aus dem Schweinfurter Oberland«","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1728127&page=4","Mit dem Gemeinschaftsprojekt »Quer durchsBeet aus dem Schweinfurter Oberland« stellensechs Gartenbauvereine ihre Besonderheiten vor.<><>Do 5.7., OGV Stadtlauringen undOGV Üchtelhausen:»Ländliche Gartenvielfalt im Schweinfurter Oberland«<><>Fr 6.7., OGV AltenmünsterGarten und Obstwiese mit allen Sinnengenießen<><>Sa 7.7., OGV StadtlauringenBackhausspezialitäten. Außerdem Drehorgelspieler(12/14/16 Uhr) und Volkstanzgruppe desOGV (11/13/15/17 Uhr)<><>So 8.7., OGV BirnfeldMit der Jugend im Garten<><>Mo 9.7., OGV OberlauringenRund um die Kirsche, Deko, Kinderchor (11 und 15 Uhr). Außerdem Vorträge »Süße Früchtchen«und »Sommerliche Tischdekorationen« mit Henriette Dornberger (nach dem Kinderchor)<><>Di 10.7., OGV BallingshausenKöstliche Sommerküche<><>Mi 11.7., OGV ÜchtelhausenKernobst im Hausgarten – von Apfel bis Quitte",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Der Digitale Raum","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1730550&page=4","Interaktive temporäre Ausstellung Bits und Bytes verändern die Arbeitswelt. Prozesse im und um ein Gebäude werden digital erfasst. Dies ermöglicht durch Simulation die Zukunft im „Jetzt“ zu erleben. Reale und virtuelle Wirklichkeit fließen ineinander. Gebäude und Räume können in ihrer Geometrie und mit ihren    Materialen interaktiv erlebt werden. Veränderungen an der Geometrie und der Materialität von Räumen und Gebäuden können von den künftigen Nutzern interaktiv und ortsunabhängig vorgenommen und erlebt werden. Der digitale Raum gibt hierzu einen Überblick.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Erlebnis im Dunkeln","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1718815&page=4","Kurzvorstellung– Erlebnis im DunkelnWie erlebe ich meine Umwelt, wenn der Sehsinn fehlt? Diese Erfahrung können Besucher im „Erlebnis im Dunkeln“ machen und ihre Umwelt einmal mit allen anderen Sinnen erforschen. In zwei lichtlosen Räumen versetzen sie sich für einige Minuten in die Welt blinder Menschen. Wahrnehmungsmuster verändern sich: Fühlen, Riechen, Schmecken, Hören bekommen einen anderen Stellenwert auf der Entdeckungsreise durch die Dunkelcontainer.Zusammen mit dem Berufsförderungswerk und dem Bayerischen Blinden- und Sehbehindertenbund bietet das Blindeninstitut Würzburg dieses Erlebnis an, um die ganzheitliche Wahrnehmung sehender Menschen zu sensibilisieren und in einer teilhabeorientierten Gesellschaft auf die Belange von Menschen mit einer Sehbeeinträchtigung aufmerksam zu machen.In den Dunkelräumen können immer nur max. 5-6 Personen gleichzeitig geführt werden. Eine Führung dauert im Schnitt 10 Minuten. Daher könnten sich bei größeren Gruppen Wartezeiten ergeben.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.395833333333333,0.666666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Schwimmteich / Naturpool","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1718229&page=4","Element Wasser – Wasser ist ein Erlebnis für alle menschlichen Sinne. Auf unserer Haut empfinden wir Wasser als wohltuend, angenehm, reinigend und erfrischend. Die facettenreichen Worte, die das Fühlen und Empfinden von Wasser zu beschreiben versuchen, zeigen auch gleichzeitig dessen Bedeutsamkeit, sowie die Stärke des Verlangens und die Sehnsucht der Menschen nach dem Eintauchen in dieses Wunderwerk der Natur.Wir informieren und beraten Sie über die Möglichkeiten und Bauweisen von Schwimmteichen oder Naturpools  in Ihrem Garten.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.416666666666667,0.666666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Standkonzert","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1718949&page=4","Die Musikkapelle Gelchsheim ist ein Oberstufenblasorchester aus dem südlichen Landkreis Würzburg. Unter der Leitung von Björn Hartmann bietet das Orchester ein Repertoire, das von mährischer-böhmischer Blasmusik über Filmmusik bis zu konzertanter Musik reicht. Mit der original fränkischen Tracht, die nahezu bei jedem Auftritt getragen wird, erhält die Musikkapelle Gelchsheim ein Stück Kulturgut.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.416666666666667,0.458333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Filmbeiträge aus Mainfranken","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=4&ev%5Bid%5D=1719735&page=4","Vom Wein über den Spargel bis hin zum Main selbst   Das Movie-Theatre im American Diner verwöhnt Sie unter anderem mit kleinen aber dennoch interessanten Filmbeiträgen des Bayerischen Rundfunks über die verschiedensten Themen rund um Mainfranken.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-07,2018-07-07,0.416666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
