"","title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"220","Wein.Seminar. für Einsteiger","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=2&ev%5Bid%5D=1956&page=2","Alles über Wein Was Sie schon immer zum Thema Wein fragen wollten. Unkompliziert	und mit guter Laune soll dieses kleine Wein-ABC an das	Thema Wein heranführen. Vom Weinberg zum Wein, Bezeichnungen	auf dem Etikett, Riechen und Schmecken sind einige Stichpunkte	zum Inhalt des Seminars. Die Teilnehmerzahl ist begrenzt.	Beginn: 11 Uhr, Dauer ca. 3,5 h, Gebühr 39,- ¤, Kartenverkauf	unter www.weingut-juliusspital.de/Veranstaltungen	Nähere Infos: Tel. 0931/393-1401 oder weinprobe@juliusspital.de","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-17,2018-07-17,11:00:00,NA,"39","Stiftung Juliusspital Würzburg"
"221","Juliusspital Epilepsieberatung - Außensprechtag Hofheim (Haßberge)","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=2&ev%5Bid%5D=2248&page=2","Epilepsie wirft viele Fragen auf - für Betroffene und für Menschen, deren Angehörige unter der Krankheit leiden. In diesem Außensprechtag informieren die Mitarbeiter der Epilepsieberatung der Stiftung Juliusspital informieren unter anderem über das Krankheitsbild, beantworten Fragen zu Freizeit, Sport, Ausbildung und Beruf. Sie unterstützen bei familiären und persönlichen Problemen, helfen bei rechtlichen Problemen (beispielsweise Schwerbehindertenausweis, Führerschein oder Aufsichtspflicht) und arbeiten zusammen mit Kindergärten, Schulen, sozialen Einrichtungen und Diensten, Ämtern und Behörden. ","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-17,2018-07-17,13:00:00,NA,NA,"Stiftung Juliusspital Würzburg"
"222","Wieder Schritt halten","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=2&ev%5Bid%5D=1940&page=2","Vortragsreihe ""Juliusspitälische Abende"" im Juliusspital Wann ist ein künstliches Gelenk an Hüfte, Knie oder Schulter sinnvoll und möglich? Referent: Dr. Uwe Seidenspinner, Chefarzt und Dr. Eva Vogel, Oberärztin, Klinik für Chirurgie – Orthopädie, Unfall- und Wiederherstellungschirurgie / Sportmedizin und Sportverletzungen Der Vortrag richtet sich an alle am Thema Interessieren. Anmeldungen für den Juliusspitälischen Abend bis eine Woche vor Veranstaltungstermin unter Tel: (0931) 393-0. Die Teilnahme ist kostenfrei. ","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-17,2018-07-17,17:00:00,NA,"kostenfrei","Stiftung Juliusspital Würzburg"
"223","Juliusspital Epilepsieberatung - Gesprächskreis für Eltern epilepisekranker Kinder im Raum Main-Spessart","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=2&ev%5Bid%5D=1988&page=2","Der Gesprächskreis bietet einen geschützten Raum für Eltern von epilepsiekranken Kindern zum Erfahrungs- und Informationsaustausch. Wenn ihr Kind die Diagnose einer Epilepsie erhalten hat, sind sie herzlich eingeladen. Anmeldung unter 0931-3931580 oder epilepsieberatung@juliusspital.de Ansprechpartnerin: Simone Fuchs (Dipl. Soz. Päd. FH) Informationen und Termine zum Gesprächskreis","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-17,2018-07-17,19:30:00,NA,NA,"Stiftung Juliusspital Würzburg"
"224","Juliusspital Epilepsieberatung - Gesprächskreis für Eltern epilepisekranker Kinder im Raum Main-Spessart","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=1989&page=3","Der Gesprächskreis bietet einen geschützten Raum für Eltern von epilepsiekranken Kindern zum Erfahrungs- und Informationsaustausch. Wenn ihr Kind die Diagnose einer Epilepsie erhalten hat, sind sie herzlich eingeladen. Anmeldung unter 0931-3931580 oder epilepsieberatung@juliusspital.de Ansprechpartnerin: Simone Fuchs (Dipl. Soz. Päd. FH) ","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-17,2018-07-17,19:30:00,NA,NA,"Stiftung Juliusspital Würzburg"
"225","Wein.Seminar. Sensorik","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=1958&page=3","Schulen Sie Ihre Sinne. Tauchen Sie ein in eine Welt aus Duft	und Geschmack. Lernen Sie Weine fachmännisch zu Verkosten.	Und wie wirkt sich eigentlich die Glasauswahl auf den Wein	aus? In ungezwungener Atmosphäre nehmen wir verschiedene	Weine aus dem Juliusspital mit all unseren Sinnen wahr. Die	Teilnehmerzahl ist begrenzt.	Beginn 18 Uhr, Dauer ca. 3,5 h, Gebühr 39,- €, Kartenverkauf	unter www.weingut-juliusspital.de/Veranstaltungen.	Nähere Infos: Tel. 0931/393-1401 oder weinprobe@juliusspital.de","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-19,2018-07-19,19:00:00,NA,"39","Stiftung Juliusspital Würzburg"
"226","Juliusspital Epilepsieberatung - Außensprechtag Kitzingen","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=1985&page=3","Epilepsie wirft viele Fragen auf - für Betroffene und für Menschen, deren Angehörige unter der Krankheit leiden. In diesem Außensprechtag informieren die Mitarbeiter der Epilepsieberatung der Stiftung Juliusspital informieren unter anderem über das Krankheitsbild, beantworten Fragen zu Freizeit, Sport, Ausbildung und Beruf. Sie unterstützen bei familiären und persönlichen Problemen, helfen bei rechtlichen Problemen (beispielsweise Schwerbehindertenausweis, Führerschein oder Aufsichtspflicht) und arbeiten zusammen mit Kindergärten, Schulen, sozialen Einrichtungen und Diensten, Ämtern und Behörden.","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-20,2018-07-20,10:00:00,NA,NA,"Stiftung Juliusspital Würzburg"
"227","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=2013&page=3","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-20,2018-07-20,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"228","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=2054&page=3","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-20,2018-07-20,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"229","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=2136&page=3","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-21,2018-07-21,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"230","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=2095&page=3","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-21,2018-07-21,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"231","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=2177&page=3","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-22,2018-07-22,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"232","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=3&ev%5Bid%5D=2014&page=3","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-07-27,2018-07-27,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
