",""title"",""url"",""description"",""lng"",""lat"",""city"",""street"",""zip"",""date_start"",""date_end"",""time_start"",""time_end"",""price"",""organizer"""																					
"30,""Englisch Abiturvorbereitung - Intensivkurs in den Ferien"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12339042&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12339042%2Ft%2Fenglisch-abiturvorbereitung&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=3"","" Bitte mitbringen: Lehrbuch: Abitur-Pruefungsaufgaben Gymnasium Bayern Englisch, aktuelle Version. Stark Verlag.Der Kurs bietet eine gezielte und strukturierte Vorbereitung auf das schriftliche Abiturin Bayern. Wir widmen uns aufeinander aufbauend folgenden Themen:- Grammatik Wiederholung (je nach Bedarf)- Vokabelauffrischung- Einueben von Methoden der Textanalyse- Uebung der Composition und Comment Aufgaben- Uebung der stylistic devices- Hoerverstehensuebungen- Bearbeitung von Original-Pruefungsaufgaben vergangener Jahre  Der Kurs bietet eine gezielte und strukturierte Vorbereitung auf des schriftliche Abiturin Bayern. Wir widmen uns aufeinander aufbauend folgenden Themen:• Grammatik Wiederholung (je nach Bedarf)• Vokabelauffrischung• Einueben von Methoden der Textanalyse• Uebung der Composition und Comment Aufgaben• Uebung der stylistic devices• Hoerverstehensuebungen• Bearbeitung von Original-Pruefungsaufgaben vergangener JahreKursmaterial:Abitur-Pruefungsaufgaben Gymnasium Bayern 2014 Englisch. Stark Verlag. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-14"",NA,10:00:00,13:00:00,""58,30 EUR, "",""VHS"""																					
"31,""Mathematik II/III fuer den Realschulabschluss und - den FOS/BOS-Uebertritt - Intensivkurs in den Ferien"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12340666&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12340666%2Ft%2Fmathematik-iiiii-fuer-den-realschulabschluss-und&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=4"","" Dieser Kurs ist fuer Realschueler der II/III Zweige also (nicht Mathezweig), die ihre Kenntnisse aubauen und festigen moechten, sowohl auch evetuelle Luecken schliessen. Wir wiederholen gemeinsam die Themengebiete: Parabeln, Trigonometrie und Geometrie. Bitte mitbringen: Realschule II/III – Abschlusspruefungen, Stark Verlag. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-14"",NA,13:30:00,16:30:00,""55,00 EUR, "",""VHS"""																					
"32,""Musizieren auf der VEEH-Harfe"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12753429&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12753429%2Ft%2Fmusizieren-auf-der-veeh-harfe&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=5"",""   Die Veeh-Harfe ist ein Instrument, auf dem schon nach kurzer Uebungszeit Melodien alleine oder gemeinsam gespielt werden koennen. Die Veeh-Harfen werden zur Verfuegunggestellt.Information und Anmeldung fuer diese Veranstaltung nur bei: Frau Nike Klueber, Robert-Kuemmert-Akademie, Eisingen, Telefon: 09306-209190, E-Mail: fortbildung@rka-ggmbh.de "",49.78884,9.93252,""Eisingen"",""NA"",NA,""2018-02-19"",""2018-02-19"",13:30:00,15:00:00,""40,00 EUR, "",""VHS"""																					
"33,""Guentersleben: Geschichten und Geschichte - Alte Haeuser und ihre Geschichten"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12708978&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12708978%2Ft%2Fguentersleben-geschichten-und-geschichte&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=6"","" Nach Abschluss der Fluchtgeschichten wird der Arbeitstitel unserer neuen Recherchen """"Alte Haeuser und ihre Geschichten"""" heissen. Dabei werden wir auch die,  in den 1980er und 1990er Jahren in unserem Arbeitskreis besprochenen Kassetten verarbeiten, aber natuerlich werden ebenso die neueren Geschichten sowie die Geschichte der Gebaeude aus dieser Zeit erkundet. Eingeladen sind alle, die """"Geschichte von unten"""" reizvoll finden und die Lust haben mitzuarbeiten. Die weiteren Termine ( sieben Treffen) werden einzeln vereinbart. Ohne Gebuehr, Anmeldung bei der vhs-Aussenstelle in Guentersleben, Tel. 09365 / 1449 oder 09365 / 4189. "",49.78884,9.93252,""Guentersleben"","" Rimparer Str. 2"",""97261"",""2018-02-19"",""2018-02-19"",15:30:00,18:00:00,""kostenlos"",""VHS"""																					
"34,""Fuehrung durch das Wuerzburger Rathaus"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12731914&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12731914%2Ft%2Ffuehrung-durch-das-wuerzburger-rathaus&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=7"","" Lernen Sie zusammen mit dem 2. Buergermeister Dr. Adolf Bauer das Wuerzburger Rathauses kennen. Er fuehrt Sie durch den Ratssaal, den Wappensaal und den Wenzelsaal.Treffpunkt: Vierroehrenbrunnen "",49.78884,9.93252,""Wuerzburg"",""NA"",NA,""2018-02-20"",""2018-02-20"",11:00:00,12:30:00,""NA"",""VHS"""																					
"35,""Autogenes Training"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12753640&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12753640%2Ft%2Fautogenes-training&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=8"",""   Im Autogenen Training lernen wir Uebungen kennen, die uns helfen zu entspannen, ruhiger zu werden und trotzdem aufmerksam zu sein.Information und Anmeldung fuer diese Veranstaltung nur bei: Frau Nike Klueber, Robert-Kuemmert-Akademie, Eisingen, Telefon: 09306-209190, E-Mail: fortbildung@rka-ggmbh.de "",49.78884,9.93252,""Eisingen"",""NA"",NA,""2018-02-20"",""2018-02-20"",16:30:00,18:00:00,""40,00 EUR, "",""VHS"""																					
"36,""Gymnastik und Spiele im Wasser"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12753608&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12753608%2Ft%2Fgymnastik-und-spiele-im-wasser&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=9"",""   Fuer alle, die sich gerne im Wasser austoben, ist dieser Kurs das Richtige. Hier kann man seine Schwimm- und  Tauchkuenste verbessern. Hier ist es wichtig, dass man schon schwimmen kannInformation und Anmeldung fuer diese Veranstaltung nur bei: Frau Nike Klueber, Robert-Kuemmert-Akademie, Eisingen, Telefon: 09306-209190, E-Mail: fortbildung@rka-ggmbh.de "",49.78884,9.93252,""Eisingen"",""NA"",NA,""2018-02-21"",""2018-02-21"",18:00:00,21:00:00,""40,00 EUR, "",""VHS"""																					
"37,""Second Hand mit Happy End - der sichere - Weg zur eigenen Wohnung oder Einfamilienhaus"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12735623&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12735623%2Ft%2Fsecond-hand-mit-happy-end-der-sichere&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=10"","" Der Kauf einer Immobilie ist fuer die meisten Menschen die groesste Einzelinvestition ihres Lebens. Wir moechten Sie deshalb vor der Suche nach dem """"Traumobjekt"""", in das Sie sich verlieben, bewahren - denn Liebe macht bekanntlich blind. Hier geht es um profane Dinge wie Ihren Bedarf und Ihre finanziellen Moeglichkeiten. Darum beschaeftigen Sie sich mit diesen einzelnen Schritten:– Den Rahmen abstecken: Welche Objektart kommt in Frage? Wohnung oder Einfamilienhaus? Gebraucht oder neu? Welche Wohnlage? Selbstbezug oder Vermietung? Welche Merkmale sind kaufentscheidend?– Der ideale Kaufpreisbereich: Jetzige Miete, Sparrate, Zins und Tilgung, Kostenvoranschlaege– Den Markt unter die Lupe nehmen: Informationsquellen, Angebote, Kontakte– Der Besichtigungstermin: Vorbereitung, Bausubstanz und Haustechnik, Sachverstaendigengutachten– Die Unterlagen: Grundbuchauszug, Bauplan, Baugenehmigung, Lageplan, Teilungserklaerung, Wirtschaftsplan etc.– Preisverhandlungen fuehren: Die Strategie, der Anbieter, das richtige Auftreten– Die Kaufentscheidung und der richtige Zeitpunkt– Der Notartermin: Vorbereitung des Kaufvertrages, Kreditunterlagen, Aenderungs- und Ergaenzungswuensche, Kosten und Grundbucheintragung "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-22"",""2018-02-22"",18:00:00,21:00:00,""NA"",""VHS"""																					
"38,""Traumgaerten I - Planung"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12732234&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12732234%2Ft%2Ftraumgaerten-i-planung&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=11"","" Der Hausgarten ist fuer viele Monate im Jahr das """"gruene Wohnzimmer"""" fuer die Familie. Dieses Seminar vermittelt grundlegende Kenntnisse zu den wichtigsten Grundlagen der Gestaltung. In drei Vortraegen werden die folgenden Punkte behandelt: Raumaufteilung, Hoehenabwicklung, Wegefuehrung, Materialwahl, Gestaltung von Terrasse, Pergola, Teich, Spielecke, Gemuesegarten, Obstwiese, Abgrenzungen etc.Fuer Gaerten im Planungsprozess und auch fuer die Umgestaltung aelterer Gaerten bietet das Seminar Hilfestellung. Jeder Teilnehmer wird in der Planung speziell seines Gartens von der erfahrenen Gartenarchitektin unterstuetzt.Bitte mitbringen: Plan des Gartens im Massstab 1:100 oder 1:50, Bleistift HB und Farbstifte, Radiergummi, Fotos im Laptop oder auf Papier, bitte nicht nur auf dem Handy.Es koennen maximal 5 Gaerten bearbeitet werden. Falls sich fuer einen Garten 2 Personen anmelden, so betraegt die Gebuehr fuer die zweite Person 40 €. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-23"",""2018-02-23"",19:00:00,21:00:00,""124,00 EUR, "",""VHS"""																					
"39,""Mathematik fuer den Quali - Kurs I"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12340761&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12340761%2Ft%2Fmathematik-fuer-den-quali-kurs-i&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=12"","" Ihre Vorbereitung fuer den Hauptschulabschluss werden wir gemeinsam durchfuehren, denn zusammen lernen macht mehr Spass. Hier wiederholen und festigen wir die Brueche, Gleichungen, Prozent- und Zinsrechnung, sowie Geometrie. Bitte mitbringen: Training Quali, Stark Verlag. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-24"",""2018-02-24"",10:00:00,13:00:00,""55,00 EUR, "",""VHS"""																					
"40,""Wo schlug Siegfried den Drachen? – - Die Geschichte hinter dem Nibelungenlied"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12727800&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12727800%2Ft%2Fwo-schlug-siegfried-den-drachen-die-geschichte-hinter-dem-nibelungenlied&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=13"","" Zu Worms waechst die schoene Kriemhild auf, dort, wo der Koenig Gunther regiert ueber das Reich der Burgunder. Sie verliebt sich unsterblich in den Drachentoeter Siegfried, der nur an einer Stelle verwundbar ist: zwischen seinen Schulterblaettern. Eine Tragoedie nimmt ihren Lauf, als der finstere Hagen von Tronje den jungen Mann mittels eines Speeres vom Leben zum Tod befoerdert. Die getreue Gattin schwoert bittere Rache, und verbuendet sich dabei mit dem Feind aus dem Osten: dem Anfuehrer der Hunnen, Attila... Diese Geschichte, wie wir sie kennen, wurde aufgezeichnet um das Jahr 1200 von einem Passauer Moench – doch geschehen ist sie mehr als 700 Jahre vorher, als die Voelker Europas sich in grosser Bewegung befanden. Gibt es eine Geschichte hinter der Geschichte? Was passierte wirklich in den Wirren der Voelkerwanderungszeit? Alexander Noelp, M. A. hat Archaeologische Wissenschaften in Erlangen und Bamberg studiert. Schwerpunkt seiner Forschungstaetigkeit ist die Archaeologie der Etrusker sowie die Entstehung und Bedeutung von Sagen und Legenden. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-24"",""2018-02-24"",11:00:00,15:00:00,""NA"",""VHS"""																					
"41,""Mathematik Abiturvorbereitung I (fuer Q12) - Intensivtraining mathematischer Grundlagen"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12338875&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12338875%2Ft%2Fmathematik-abiturvorbereitung-i-fuer-q12&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=14"","" Noch unsicher fuer Ihr Abitur 2018? Wir wiederholen alle relevanten Stoffinhalte. Wir ueberpruefen Ihre Kenntnisse und Ihre Luecken in den mathematischen Grundlagen und helfen Ihnen, diese zu schliessen. Wir trainieren alle Kompetenzbereiche, die im Rahmen der Abiturpruefung anfallen. Es werden alle Themenbereiche der Analysis, der Geometrie und Stochastik intensiv aufgabenorientiert behandelt. Bitte bringen Sie einen Taschenrechner und eine Merkhilfe mit. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-24"",""2018-02-24"",13:00:00,16:00:00,""55,00 EUR, "",""VHS"""																					
"42,""Wuerzburg bei Nacht - unter der Bischofsmuetze"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12625862&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fgesellschaft.html%2Fkurs%2F489-C-12625862%2Ft%2Fwuerzburg-bei-nacht-unter-der-bischofsmuetze&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892354%22%2C%22page%22%3A1%2C%22returnType%22%3A%22default%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=15"","" Sie sind Wuerzburger und meinen, unsere schoene Stadt ganz genau zu kennen? Dann sind Sie bei dieser Fuehrung genau richtig! Entdecken Sie bei unserem naechtlichen Gang durch die Mainmetropole manche Geheimnisse und unbekannte Ecken in der Altstadt. Ausgangspunkt dieser Fuehrung ist der Franconia-Brunnen vor der Residenz. Von dort folgen wir der ehemaligen Stadtmauer, gelangen in das ehemalige Rotlichtviertel der Stadt und sehen dann, wo die Damen des leichten Gewerbes Busse taten. Am Mainufer angekommen, spueren wir der Erweiterung der Stadt im 19. Jh. nach, um am Ende auf der Alten Mainbruecke und damit ins mittelalterliche Wuerzburg zurueckzukehren. Treffpunkt: Franconia-Brunnen, Residenzplatz"	" Ende der Fuehrung auf der Alten Mainbruecke. Germanist und Wuerzburg-Kenner Markus Schaefer bietet seit mehreren Jahren Stadtfuehrungen an, die mehr praesentieren als Sehenswuerdigkeiten und Faktenwissen. "",49.78884,9.93252,""Wuerzburg"",""NA"",NA,""2018-02-24"",""2018-02-24"",20:00:00,21:30:00,""NA"",""VHS"""																				
